Nepal Family Adventure,10,"The towering peaks of Annapurna seem otherworldly, but this is no fairytale. Nepal’s beauty is very, very real, and something everyone—young or old—should see at least once. This family trip introduces you to the holy city of Kathmandu, home to some of Buddhism’s most important shrines, before spiriting you off to Pokhara and the amazing Annapurna foothills for a walk through the clouds. Later, you’ll get close to the region’s unique wildlife in Chitwan National Park. It’s like a bedtime story, only you’re wide awake.","[""Family"", ""Family"", ""Standard"", ""4"", ""Small Group""]",Kathmandu,https://gadventures.b.ssl.fastly.net/media-server/dynamic/admin/maps/2013/ANNF.png,https://gadventures.b.ssl.fastly.net/media-server/dynamic/admin/trip-banners/asia/nepal/ANPJ/ANPJ_banner_nepal_people_kids.jpg,"[[""NP"", ""Nepal""]]"
High Road to Tibet,14,"From the sacred peaks of Tibet to lush green Nepalese valleys, explore the best of the Himalaya on this convenient two-week tour. Discover mighty temples and small outposts on a journey that offers incredible vistas at every turn of the trail. Our expert CEOs will take the hassle out of planning and help you find the secluded spots only the locals know—and leave you with time to explore. In the thin mountain air of Rombuk, the highest monastery in the world, you'll enjoy unparalleled views of Mt Everest. So make sure your camera is charged—you're going to need it.","[""Wildlife/Nature"", ""Culture/History"", ""Classic"", ""Standard"", ""4"", ""Small Group""]",Kathmandu,https://gadventures.b.ssl.fastly.net/media-server/dynamic/admin/maps/2012/ANRT.jpg,https://gadventures.b.ssl.fastly.net/media-server/dynamic/admin/trip-banners/asia/tibet/ANRT/ANRT_banner_nepal_monkey_temple.jpg,"[[""CN"", ""China""], [""NP"", ""Nepal""]]"
Trekking Annapurna,18,"On this incredible trekking adventure, you’ll spend 13 challenging days traversing forests of rhododendron, isolated hamlets and mountain villages. For six to seven hours a day, make your way along the trails of this challenging circuit on and around one of the world’s highest mountains while encountering temples, monasteries and breathtaking landscapes. Lead by expert guides and assisted by support staff throughout, you’ll be greeted by locals who offer a fascinating glimpse of traditional rural life—and majestic views few rarely experience.","[""Wildlife/Nature"", ""Trekking/Hiking"", ""Culture/History"", ""Active"", ""Standard"", ""5"", ""Small Group""]",Kathmandu,https://gadventures.b.ssl.fastly.net/media-server/dynamic/admin/maps/2012/ANTA.jpg,https://gadventures.b.ssl.fastly.net/media-server/dynamic/admin/trip-banners/asia/nepal/ANTA/ANTA_banner_nepal_prayer_flags.jpg,"[[""NP"", ""Nepal""]]"
Northern Philippines Adventure,8,"With over 6,000 islands contained within its borders, the Philippines is one of the largest archipelagos in the world. While we can’t possibly show you all of them in just eight days, this journey through the country’s northern half will feel more than comprehensive enough. Up here, you’ll discover the arresting inland beauty of Luzon, known for world-famous (and incredibly picturesque) terraced rice paddies. Elsewhere, you’ll be treated to a first-person encounter with the unique hilltribe culture that dominates the region, learning about witchcraft and healing arts from a bona fide medicine man. Looking for the road less travelled? It runs through here.","[""Chill Out"", ""Wildlife/Nature"", ""Trekking/Hiking"", ""Culture/History"", ""Classic"", ""Standard"", ""3"", ""Small Group""]",Manila,https://gadventures.b.ssl.fastly.net/media-server/dynamic/admin/maps/2014/AQNP.png,https://gadventures.b.ssl.fastly.net/media-server/dynamic/admin/trip-banners/asia/philippines/AQPA/AQPA_banner_philipinnes_batad_rice_fields.jpg,"[[""PH"", ""Philippines""]]"
Philippines Adventure,14,"Two things you notice when traveling in the Philippines; everybody’s always smiling, and there’s some sort of festival happening pretty much every day. But hey, if you got to spend your life in this ravishing island paradise, you’d celebrate, too. Our adventures in this under-explored part of Southeast Asia mix bustling city life, majestic landscapes, complex cultures, serene beaches and loads of activity for thrill-seekers of all stripes. If you don’t have the time of your life out here, check your pulse; you might be dead.","[""Photography"", ""Chill Out"", ""Wildlife/Nature"", ""Trekking/Hiking"", ""Kayak/Canoe"", ""Culture/History"", ""Classic"", ""Standard"", ""2"", ""Merchandising"", ""New Trips"", ""Small Group""]",Manila,https://gadventures.b.ssl.fastly.net/media-server/dynamic/admin/maps/2012/AQPP.jpg,https://gadventures.b.ssl.fastly.net/media-server/dynamic/admin/trip-banners/asia/philippines/AQPP/AQPP.jpg,"[[""PH"", ""Philippines""]]"
Southern Philippines Palawan Adventure,9,"It would take several lifetimes to explore the 6,000+ islands that make up the Philippine Archipelago, but since you’ve only got one to spare, spend it in the South. A haven for sunbathers and spelunkers alike, the Southern Philippines are a thrill to discover—both above ground and under. Blessed with miles of pristine, uncrowded beaches, intriguing caves and the two-tiered Puerto Princesa Subterranean River, the Palawan province is perfect for travellers eager to try their hand at a variety of experiences in an underexplored part of Southeast Asia. Looking for something different? You’ll find plenty of it here.","[""Chill Out"", ""Wildlife/Nature"", ""Trekking/Hiking"", ""Culture/History"", ""Classic"", ""Standard"", ""2"", ""Small Group""]",Manila,https://gadventures.b.ssl.fastly.net/media-server/dynamic/admin/maps/2014/AQPS.png,https://gadventures.b.ssl.fastly.net/media-server/dynamic/admin/trip-banners/asia/philippines/AQPP/AQPP.jpg,"[[""PH"", ""Philippines""]]"
Golden Ring of Russia,8,"Experience the treasures of Russian culture, history and architecture on this eight-day journey—wander picturesque towns older than Moscow and marvel at Orthodox frescoes and golden domes. An expert CEO will lead the way and local will uncover what was hidden behind the Iron Curtain for years. Visit the Kremlin in Moscow and contemplate European masterpieces in St Petersburg's Hermitage. The graceful cathedrals of St Petersburg coupled with the grandeur of Moscow are just waiting to be discovered in this glimpse of Russia.","[""Wildlife/Nature"", ""Culture/History"", ""Classic"", ""Standard"", ""2"", ""Small Group""]",Moscow,https://gadventures.b.ssl.fastly.net/media-server/dynamic/admin/maps/2012/ARGR.png,https://gadventures.b.ssl.fastly.net/media-server/dynamic/admin/trip-banners/europe/russia/ARGR/Russia_Moscow_Red-Square_TT_015.jpg,"[[""RU"", ""Russian Federation""]]"
Iran—Discover Persia,14,"Follow in pilgrims' footsteps and explore the history of old Persia and the spirit of the new Iran. Discover magnificent mosques, small mountain villages and colourful gardens, and gain deeper insight into this ancient land. Wander the streets of ancient capitals and desert cities and witness spectacular Zoroastrian temples. Your expert CEO will take the hassle out of planning and organizing, leaving you free to uncover the gems of Iran at the best cultural monuments and in the stalls of exotic souks.","[""Culture/History"", ""Classic"", ""Standard"", ""2"", ""Small Group""]",Tehran,https://gadventures.b.ssl.fastly.net/media-server/dynamic/admin/maps/2012/ARIR.jpg,https://gadventures.b.ssl.fastly.net/media-server/dynamic/admin/trip-banners/north-africa-middle-east/iran/ARIR/ARIR_banner_iran_mosque_.jpg,"[[""IR"", ""Iran, Islamic Republic of""]]"
Iran - Discover Persia,14,"Follow in pilgrims' footsteps and explore the history of old Persia and the spirit of the new Iran. Discover magnificent mosques, small mountain villages and colourful gardens, and gain deeper insight into this ancient land. Wander the streets of ancient capitals and desert cities and witness spectacular Zoroastrian temples. Your expert CEO will take the hassle out of planning and organizing, leaving you free to uncover the gems of Iran at the best cultural monuments and in the stalls of exotic bazaars.","[""Culture/History"", ""Classic"", ""Standard"", ""2"", ""Staff Picks"", ""Small Group""]",Tehran,https://gadventures.b.ssl.fastly.net/media-server/dynamic/admin/maps/2013/ARIR.png,https://gadventures.b.ssl.fastly.net/media-server/dynamic/admin/trip-banners/north-africa-middle-east/iran/ARIR/ARIR_banner_iran_mosque_.jpg,"[[""IR"", ""Iran, Islamic Republic of""]]"
Trans Mongolian Adventure,17,"Epic doesn't begin to describe this overland journey from Russia to China. From the cathedrals of Russia to the imperial palaces of Beijing, you'll encounter the best of St Petersburg and Moscow before boarding the legendary Trans-Siberian Railway en route to Lake Baikal. Experience secluded Mongolia's colourful culture and spend a night in a ger before continuing on to the palaces of Beijing. An experienced CEO will lead the way and take care of the details so you’re free to enjoy one of the world's greatest train rides. Offering a balance of guided excursions and free time, this adventure is proof that getting there is half the fun.","[""Culture/History"", ""Yolo"", ""Basic"", ""2"", ""Small Group""]",St Petersburg,https://gadventures.b.ssl.fastly.net/media-server/dynamic/admin/maps/2012/ARRT.jpg,https://gadventures.b.ssl.fastly.net/media-server/dynamic/admin/trip-banners/europe/russia/ARRT/3.jpg,"[[""MN"", ""Mongolia""], [""RU"", ""Russian Federation""], [""CN"", ""China""]]"
Sri Lanka Family Adventure,13,"Sri Lanka has been off most travellers’ radar for a while. Come explore it before the crowds catch on! Beginning in Negombo, this 13-day trip will introduce you and your kids to Sri Lanka’s diverse culture and landscape through visits to sites like the rock fortress of Sigiriya, the Temple of the Tooth, an ayurvedic health centre, a colonial Dutch fort and time in the hill towns of the positively stunning Knuckles Mountains. Warm and welcoming Sri Lanka’s doors are open. All you have to do is come on in.","[""Family"", ""Family"", ""Upgraded"", ""2"", ""Small Group""]",Negombo,https://gadventures.b.ssl.fastly.net/media-server/dynamic/admin/maps/2013/ASFA.png,https://gadventures.b.ssl.fastly.net/media-server/dynamic/admin/trip-banners/asia/sri-lanka/ASSP/ASSP_banner_sri_lanka_elephant_carving.jpg,"[[""LK"", ""Sri Lanka""]]"
Cultural Sri Lanka ,14,"For most travellers, Sri Lanka has been off the map for too long. It's back. Discover the vibrant colours, diverse cultures and swaying palm trees of this tropical jewel on a 14-day trip designed to please. You'll explore tea plantations and rock fortresses, try stilt fishing in Galle and get inspired at an elephant sanctuary and the children's orphanage in Negombo. This trip is about more than just beaches and stunning views; it's about the inspiring people you'll meet along the way.","[""Culture/History"", ""Classic"", ""Standard"", ""2"", ""Small Group""]",Negombo,https://gadventures.b.ssl.fastly.net/media-server/dynamic/admin/maps/2013/ASSL.png,https://gadventures.b.ssl.fastly.net/media-server/dynamic/admin/trip-banners/asia/sri-lanka/ASSP/ASSP_banner_sri_lanka_elephant_carving.jpg,"[[""LK"", ""Sri Lanka""]]"
Northern Thailand Discovery,10,"From the buzzing night market of Chiang Mai and the elephants of Lampang to delicious food and beautiful textiles, immerse yourself in the incredible culture of the region. Cycle through the ancient city of Sukhothai, climb up to the Buddhist temples at Doi Suthep and enjoy the beauty of the hills surrounding Chiang Mai. Our expert CEOs will take the hassle out of planning and help you find the secluded spots only the locals know.","[""Wildlife/Nature"", ""Culture/History"", ""Classic"", ""Standard"", ""2"", ""Small Group""]",Bangkok,https://gadventures.b.ssl.fastly.net/media-server/dynamic/admin/maps/2014/ATBC.png,https://gadventures.b.ssl.fastly.net/media-server/dynamic/admin/trip-banners/asia/thailand/ATND/ATND-golden-budah.jpg,"[[""TH"", ""Thailand""]]"
Bhutan Festival with David Suzuki,12,"Join award-winning scientist, environmentalist and broadcaster David Suzuki on this once-in-a-lifetime adventure and experience the pristine and peaceful nature of Bhutan while it’s at its most festive—during Tshechu! From March 23 - April 3, 2013 watch colourful Bhutanese dancers don masks and interpret the region’s history through dance. Beauty and wisdom will be revealed at each dzong, every Gompa and, most incredibly, in the eyes of every smiling Buddhist monk you meet. On gentle treks through remote trails and visits to Paro, Thimpu and Punakha, nature lovers, photographers and cultural junkies will uncover a purity of culture, traditions and kindness.

<h4>How You Can Join Us</h4>
Space on a departure like this is extremely limited. G Adventures is hosting a silent auction with proceeds benefitting Planeterra and the David Suzuki Foundation. For each traveller booked, we will donate $1,000 to the Planeterra Foundation and $1,000 to the David Suzuki Foundation.

STARTING BID: $6,000/person. Auction closes November 16, 2012.

<p><a href=""http://freedom.gadventures.com/bhutanwithdavidsuzuki-auction"" class=""button"">Place your bid</a></p>

<h6>Learn More</h6>Visit <a href='http://www.planeterra.org/'>Planeterra</a> and the <a href='http://www.davidsuzuki.org/'>David Suzuki Foundation</a> to learn how your donation can make a difference.","[""Festivals"", ""Culture/History"", ""Comfort"", ""Upgraded"", ""2"", ""New Trips"", ""Limited Edition"", ""Small Group""]",Bangkok,https://gadventures.b.ssl.fastly.net/media-server/dynamic/admin/maps/2013/ATBF.png,https://gadventures.b.ssl.fastly.net/media-server/dynamic/admin/trip-banners/asia/bhutan/TADBHN/TADBHN_banner_bhutan_old_steps.jpg,"[[""BT"", ""Bhutan""], [""TH"", ""Thailand""]]"
Bangkok To Hanoi Adventure,14,"From the energy of Bangkok to the calm of Laos, this trip is a study in contrasts. Visit temples in Chiang Mai then spend the evening exploring the night market. Sail the Mekong into the heart and soul of Laos. An experienced CEO will make sure you get the most of your tour, but will leave plenty of time for you to do your own thing. We utilize many forms of transport—both public and private—to keep travel time short so we can maximize time spent exploring the history and culture of this unforgettable region.","[""Wildlife/Nature"", ""Culture/History"", ""Classic"", ""Standard"", ""2"", ""Small Group""]",Bangkok,https://gadventures.b.ssl.fastly.net/media-server/dynamic/admin/maps/2012/ATBH.jpg,https://gadventures.b.ssl.fastly.net/media-server/dynamic/admin/trip-banners/asia/laos/ATBH/ATBH_banner_thailand_royal_palace_.jpg,"[[""VN"", ""Viet Nam""], [""LA"", ""Lao People's Democratic Republic""], [""TH"", ""Thailand""]]"
Thailand and Laos Adventure,14,"From the energy of Bangkok to the calm of Laos, this trip is a study in contrasts. Visit temples in Chiang Mai then spend the evening exploring the night market. Sail the Mekong into the heart and soul of Laos. An experienced CEO will make sure you get the most of your tour, but will leave plenty of time for you to do your own thing. We utilize many forms of transport—both public and private—to keep travel time short, maximizing time spent exploring the history and culture of this unforgettable region.","[""Wildlife/Nature"", ""Culture/History"", ""Classic"", ""Standard"", ""2"", ""Top Seller"", ""Small Group""]",Bangkok,https://gadventures.b.ssl.fastly.net/media-server/dynamic/admin/maps/2014/ATBH.png,https://gadventures.b.ssl.fastly.net/media-server/dynamic/admin/trip-banners/asia/thailand/ATBH/ATBH-Thailand%20Bangkok%20Canal%20Longboat%20Tour%20Travellers%20Group-Jordan%20Lloyd%202013-IMG00106%20Processed%20Lg%20RGB.jpg,"[[""VN"", ""Viet Nam""], [""LA"", ""Lao People's Democratic Republic""], [""TH"", ""Thailand""]]"
Roam Bangkok to Bali,28,"Slurp down rice noodles under the streetlights of Bangkok and wander the paddies and temples of Java—this epic adventure covers the best of South East Asia. Party in chaotic Bangkok, bliss out on stunning beaches and gaze out across the ‘sea of sand’ from Mt Bromo’s summit at sunrise. While this tour includes a knowledgeable CEO, accommodation and a variety of local transport, it also leaves plenty of free time for you to do what you want.","[""Chill Out"", ""Wildlife/Nature"", ""Culture/History"", ""Yolo"", ""Basic"", ""2"", ""Merchandising"", ""New Trips"", ""Small Group""]",Bangkok,https://gadventures.b.ssl.fastly.net/media-server/dynamic/admin/maps/2012/ATBS.png,https://gadventures.b.ssl.fastly.net/media-server/dynamic/admin/trip-banners/asia/thailand/ATBS/ATBS.jpg,"[[""ID"", ""Indonesia""], [""MY"", ""Malaysia""], [""TH"", ""Thailand""], [""SG"", ""Singapore""]]"
Bangkok to Bali on a Shoestring,28,"Slurp down rice noodles under the streetlights of Bangkok and wander the paddies and temples of Java—this epic adventure covers the best of South East Asia. Party in chaotic Bangkok, bliss out on stunning beaches and gaze out across the ‘sea of sand’ from Mt Bromo’s summit at sunrise. While this tour includes a knowledgeable CEO, accommodation and a variety of local transport, it also leaves plenty of free time for you to do what you want.","[""Chill Out"", ""Wildlife/Nature"", ""Culture/History"", ""Yolo"", ""Basic"", ""2"", ""Small Group""]",Bangkok,https://gadventures.b.ssl.fastly.net/media-server/dynamic/admin/maps/2013/ATBS.png,https://gadventures.b.ssl.fastly.net/media-server/dynamic/admin/trip-banners/asia/thailand/ATBS/ATBS-Thailand%20Bangkok%20Wat%20Po%20Coconut%20Drink%20Travellers%20Group%20Yolo-Jordan%20Lloyd%202013-IMG01210%20Processed%20Lg%20RGB.jpg,"[[""ID"", ""Indonesia""], [""MY"", ""Malaysia""], [""TH"", ""Thailand""], [""SG"", ""Singapore""]]"
Best of Burma & Thailand,14,"Retrace the footsteps of the last Burmese King along the ancient streets of Mandalay and float down the Irrawaddy River to the ruins of Bagan. From historical marvels to serene natural highlights, this two-week adventure offers the perfect combination of guided excursions and free time to explore the best of enigmatic Burma and sunny Thailand. Encounter floating gardens and explore tribal villages and golden temples. Your expert CEO is there to take the hassle out of travel so you're free to explore the natural, historical and cultural beauty that has persisted in this region in spite of its sometimes troubling conflict.","[""Chill Out"", ""Wildlife/Nature"", ""Culture/History"", ""Classic"", ""Standard"", ""2"", ""Small Group""]",Bangkok,https://gadventures.b.ssl.fastly.net/media-server/dynamic/admin/maps/2012/ATBT.jpg,https://gadventures.b.ssl.fastly.net/media-server/dynamic/admin/trip-banners/asia/thailand/ATBT/ATBT_burma.jpg,"[[""MM"", ""Myanmar""], [""TH"", ""Thailand""]]"
Cambodia & Laos Mekong Adventure,15,"From Angkor Wat to remote river towns, journey down the Mekong and into the heart and soul of South East Asia. Our CEOs will share with you the region’s cultural treasures and natural splendours. Explore the region’s many temples and, if you’re lucky, spot a rare Irrawaddy dolphin. Experience the highlights with a chance to get off the beaten track and explore the remote islands of Don Khong. With local transportation and authentic accommodation—like rural homestays—this adventure offers an intriguing blend of included activities and free time for personal discovery.","[""Wildlife/Nature"", ""Culture/History"", ""Classic"", ""Standard"", ""2"", ""Small Group""]",Bangkok,https://gadventures.b.ssl.fastly.net/media-server/dynamic/admin/maps/2012/ATCM.jpg,https://gadventures.b.ssl.fastly.net/media-server/dynamic/admin/trip-banners/asia/cambodia/ATCM/ATCM_banner_laos_monks_.jpg,"[[""TH"", ""Thailand""], [""LA"", ""Lao People's Democratic Republic""], [""KH"", ""Cambodia""]]"
Roam Cambodia & Vietnam,20,"Begin in Bangkok—a city that never sleeps—and end by braving Hanoi's bustling streets. Plug in to Cambodia and Vietnam on this electric journey with breaks to bliss out on white-sand beaches. Get a history lesson exploring Angkor Wat or walking Saigon’s streets. With your accommodation and transport arranged by our expert CEOs, this adventure offers a great combination of must-see highlights and free time to explore on your own.","[""Wildlife/Nature"", ""Culture/History"", ""Yolo"", ""Basic"", ""2"", ""Small Group""]",Bangkok,https://gadventures.b.ssl.fastly.net/media-server/dynamic/admin/maps/2012/ATCV.jpg,https://gadventures.b.ssl.fastly.net/media-server/dynamic/admin/trip-banners/asia/cambodia/ATCV/ATCV_banner_cambodia_angkor_wat_monks.jpg,"[[""VN"", ""Viet Nam""], [""TH"", ""Thailand""], [""KH"", ""Cambodia""]]"
Cambodia & Vietnam on a Shoestring,20,"Begin in Bangkok—a city that never sleeps—and end by braving Hanoi's bustling streets. Plug in to Cambodia and Vietnam on this electric journey with breaks to bliss out on white sand beaches. Get a history lesson exploring Angkor Wat or walking Ho Chi Minh City’s streets. With your accommodation and transport arranged by our expert CEOs, this adventure offers a great combination of must-see highlights and free time to explore on your own.","[""Wildlife/Nature"", ""Culture/History"", ""Yolo"", ""Basic"", ""2"", ""Planeterra Project"", ""Small Group""]",Bangkok,https://gadventures.b.ssl.fastly.net/media-server/dynamic/admin/maps/2013/ATCV.png,https://gadventures.b.ssl.fastly.net/media-server/dynamic/admin/trip-banners/asia/vietnam/ATCV/ATCV-Vietnam%20Hoi%20An%20Motorcycle%20Traveller%20Brooke-Ruth%20Murphy%202012-IMG3479%20Lg%20RGB.jpg,"[[""VN"", ""Viet Nam""], [""TH"", ""Thailand""], [""KH"", ""Cambodia""]]"
Discover Cambodia,7,"Ideal for the traveller who is short on time but wants to experience Cambodia’s highlights. Our CEOs will help you discover Phnom Penh’s markets, shrines and temples—and the horrors of the Killing Fields. In Siem Reap, we’ll devote plenty of time to the wonders of the Khmer Empire at Angkor Wat. Witness crumbling temples and monuments cloaked in vines as you explore this massive complex of ruins. From the glories of the ancient past to the upheavals of recent times, this week-long journey will introduce you to Cambodia's rich history.","[""Chill Out"", ""Culture/History"", ""Classic"", ""Standard"", ""2"", ""Small Group""]",Bangkok,https://gadventures.b.ssl.fastly.net/media-server/dynamic/admin/maps/2012/ATDC.jpg,https://gadventures.b.ssl.fastly.net/media-server/dynamic/admin/trip-banners/asia/cambodia/ATDC/ATDC_banner_cambodia_architecture_angkor_wat.jpg,"[[""TH"", ""Thailand""], [""KH"", ""Cambodia""]]"
Thailand Discovery,18,"Get the best of Thailand's culture, sacred sites and beaches on this 18-day adventure. Explore the north’s Golden Triangle and cycle the streets of ancient Sukhothai before heading south for peaceful island beaches. You'll explore the perfect islands and swim in the incredible waters. This trip offers the classic Thai experience—a great combination of must-see highlights and free time to do your own thing.","[""Wildlife/Nature"", ""Culture/History"", ""Classic"", ""Standard"", ""3"", ""Small Group""]",Bangkok,https://gadventures.b.ssl.fastly.net/media-server/dynamic/admin/maps/2014/ATDT_1.png,https://gadventures.b.ssl.fastly.net/media-server/dynamic/admin/trip-banners/asia/thailand/ATTD/ATTD-Thailand%20Bangkok%20Tuk%20Tuk%20Inside%20Blue-Leo%20Tamburri%202010-IMGP0757%20Lg%20RGB.jpg,"[[""TH"", ""Thailand""]]"
Thailand Family Adventure,12,"Why do some families go all the way to Thailand just to lie on the beach? We don’t know either. Our family adventure mixes a whole lot of bona fide Thai experiences – everything from a longboat tour of Bangkok, a meeting with a hill tribe community, a cooking class in Chiang Mai and a somber visit to the infamous bridge over the River Kwai – with a little bit of sand and surf, too. Hey, even the Buddha reclined and relaxed once in a while, right?","[""Wildlife/Nature"", ""Family"", ""Culture/History"", ""Family"", ""Standard"", ""2"", ""Small Group""]",Bangkok,https://gadventures.b.ssl.fastly.net/media-server/dynamic/admin/maps/2013/ATFF.png,https://gadventures.b.ssl.fastly.net/media-server/dynamic/admin/trip-banners/asia/thailand/ATFF/ATFF-Thailand%20Chang%20Mai%20Waterfall%20Travellers%20Roberts%20Family-Shereen%20Mroueh%202013-HN1A4527%20Processed%20Lg%20RGB.jpg,"[[""TH"", ""Thailand""]]"
"Thailand Hike, Bike & Kayak",14,"Perfect for those who believe the best way to appreciate paradise is to jump right into it, this adventure will have you hiking through forests and rice paddies, and experiencing Thailand's intriguing combination of culture and the great outdoors. Kayak the turquoise waters of the Andaman and discover coral coves and white-sand beaches. With the services of a CEO and your accommodation and transport taken care of, this trip offers great value as it introduces the main sights of Thailand, offering up plenty of flexibility so you can experience an adventure you'll never forget.","[""Wildlife/Nature"", ""Trekking/Hiking"", ""Rafting"", ""Kayak/Canoe"", ""Cycling"", ""Culture/History"", ""Active"", ""Standard"", ""3"", ""Small Group""]",Bangkok,https://gadventures.b.ssl.fastly.net/media-server/dynamic/admin/maps/2012/ATHB.jpg,https://gadventures.b.ssl.fastly.net/media-server/dynamic/admin/trip-banners/asia/thailand/ATHB/ATHB_banner_thailand_paddle.jpg,"[[""TH"", ""Thailand""]]"
Northern Thailand Hilltribes Trek,5,"Trek through the hills surrounding Chiang Mai and meet the local people, known collectively as hilltribes, who have made their homes on these slopes. They have lived in peace and without modern conveniences for many years; a visit to these traditional communities is like travelling back to a simpler time. Learn about jungle food and the local way of life. After all that exertion, recline on a bamboo raft and float downriver, giving the friendly locals a wave as you drift past them going about their daily lives.","[""Wildlife/Nature"", ""Trekking/Hiking"", ""Culture/History"", ""Classic"", ""Standard"", ""3"", ""New Trips"", ""Small Group""]",Chiang Mai,https://gadventures.b.ssl.fastly.net/media-server/dynamic/admin/maps/2014/ATHH.png,https://gadventures.b.ssl.fastly.net/media-server/dynamic/admin/trip-banners/asia/thailand/TATGTC/TATGTC_banner_thailand_tribe_girls.jpg,"[[""TH"", ""Thailand""]]"
Local Living Thailand—Hilltribe Experience,6,"When most of us think ""Thailand,"" we think bustling Bangkok, fresh and spicy Lanna cuisine, and flamboyant Buddhist temples. This trip introduces you to a side of Thailand that few see, partnering you up with a local hilltribe for an all-access glimpse into (very) rural life. Explore the village and the jungle that surrounds it, study ancient farming techniques, try your hand at bamboo-weaving, and learn about daily life in the hills from your more-than-welcoming hosts. Bangkok, schmangkok – head for the hills and discover what everyone else has been missing.","[""Culture/History"", ""Local Living"", ""Basic"", ""3"", ""New Trips"", ""Small Group""]",Chiang Mai,https://gadventures.b.ssl.fastly.net/media-server/dynamic/admin/maps/2014/ATHL_1.png,https://gadventures.b.ssl.fastly.net/media-server/dynamic/admin/trip-banners/asia/thailand/ATHL/Thailand_Black_Lahu_Music_Local_Living-Kris_Dhiradityakul_2013-IMG4796_Lg_RGB.jpg,"[[""TH"", ""Thailand""]]"
Northern Hilltribes & Villages,8,"From the luxury of Bangkok's malls and gleaming highrises head north to Thailand's hills. Eating and sleeping in the hilltribes will bring you face to face with these colourful cultures. We’ll leave plenty of time for fun in historic Chiang Mai, with its night market and delicious cuisine. Our CEOs will help you get off the beaten path—but you'll stay flexible by being able to choose the activities you really want.","[""Wildlife/Nature"", ""Trekking/Hiking"", ""Culture/History"", ""Yolo"", ""Basic"", ""3"", ""Small Group""]",Bangkok,https://gadventures.b.ssl.fastly.net/media-server/dynamic/admin/maps/2012/ATHV.jpg,https://gadventures.b.ssl.fastly.net/media-server/dynamic/admin/trip-banners/asia/thailand/ATHV/ATHV_banner_thailand_karsts.jpg,"[[""TH"", ""Thailand""]]"
Indochina Explorer,18,"Past meets present in this fast-paced adventure that takes you from Bangkok to Hanoi and just about everywhere in between. With a busy culture richly steeped in tradition, there's always something to see or do on this journey through Laos, Vietnam, Cambodia and Thailand, be it witnessing the daily rituals of monks, participating in an authentic Thai cooking class or taking cyclo rides through impossibly busy city streets. A series of included flights lets us cover more ground and take you on a whirlwind throughout Southeast Asia. Make sure you stay up late for the night markets, too!","[""Culture/History"", ""Comfort"", ""Upgraded"", ""2"", ""New Trips"", ""Planeterra Project"", ""Small Group"", ""Bucket list""]",Bangkok,https://gadventures.b.ssl.fastly.net/media-server/dynamic/admin/maps/2014/ATIC_1.png,https://gadventures.b.ssl.fastly.net/media-server/dynamic/admin/trip-banners/asia/vietnam/ATIC/ATIC-Vietnam%20Hoi%20An%20Bay%20Boats%20Sunset-Jaymie%20Bachiu%202012-IMG6797%20Lg%20RGB.jpg,"[[""VN"", ""Viet Nam""], [""TH"", ""Thailand""], [""LA"", ""Lao People's Democratic Republic""], [""KH"", ""Cambodia""]]"
Indochina Cultural Journey,15,"There’s a magic about South East Asia that casts a spell on many who visit this exotic region. Explore the cultural best of Thailand, Cambodia and Vietnam. Encounter history, both ancient and modern, and witness the unbelievable splendor of Angkor Wat. From the natural beauty of Halong Bay and Chiang Mai’s temples to Kantoke dinners and Khmer lunches, our expert guides will share the natural, historical and cultural beauty that has persisted in this region. More than a tour—this is an adventure of discovery.","[""Wildlife/Nature"", ""Culture/History"", ""Discovery Adventures"", ""Upgraded"", ""2"", ""Small Group""]",Bangkok,https://gadventures.b.ssl.fastly.net/media-server/dynamic/admin/maps/2012/ATICD.jpg,https://gadventures.b.ssl.fastly.net/media-server/dynamic/admin/trip-banners/asia/thailand/ATICD/cyoa_asia_vietnam_hanoi_street.jpg,"[[""VN"", ""Viet Nam""], [""TH"", ""Thailand""], [""KH"", ""Cambodia""]]"
Indochina Discovery,30,"Discover the heart and soul of Indochina on this tour of four very diverse countries. Encounter history, both ancient and modern, and witness the unbelievable splendour of Angkor Wat. Our CEOs will ensure your accommodation and transportation are covered—so you can choose the activities that interest you. Experience Halong Bay by boat or ride pushbikes around Vang Vieng. Push through hectic city lanes and tap into the pulsing nightlife. And with other travellers your own age, you can be sure to get down with adventurers that’ll keep up.","[""Wildlife/Nature"", ""Culture/History"", ""Yolo"", ""Basic"", ""2"", ""Merchandising"", ""Top Seller"", ""Small Group""]",Bangkok,https://gadventures.b.ssl.fastly.net/media-server/dynamic/admin/maps/2012/ATID.jpg,https://gadventures.b.ssl.fastly.net/media-server/dynamic/admin/trip-banners/asia/thailand/ATID/ATID_banner_thailand_monks_feet.jpg,"[[""VN"", ""Viet Nam""], [""TH"", ""Thailand""], [""LA"", ""Lao People's Democratic Republic""], [""KH"", ""Cambodia""]]"
